Date,rcp2.3
8/1/2060,2.04
9/1/2060,2.077
10/1/2060,2.546
11/1/2060,1.926
12/1/2060,2.914
1/1/2061,2.6
2/1/2061,2.645
3/1/2061,2.463
4/1/2061,2.535
5/1/2061,2.685
6/1/2061,2.005
7/1/2061,1.667
8/1/2061,2.753
9/1/2061,2.39
10/1/2061,1.73
11/1/2061,2.496
12/1/2061,2.479
1/1/2062,2.574
2/1/2062,2.118
3/1/2062,2.563
4/1/2062,2.285
5/1/2062,1.92
6/1/2062,2.378
7/1/2062,1.61
8/1/2062,1.689
9/1/2062,2.205
10/1/2062,2.581
11/1/2062,1.922
12/1/2062,2.447
1/1/2063,2.6
2/1/2063,2.686
3/1/2063,2.031
4/1/2063,3.147
5/1/2063,1.92
6/1/2063,2.553
7/1/2063,1.918
8/1/2063,2.04
9/1/2063,2.205
10/1/2063,2.546
11/1/2063,2.066
12/1/2063,2.274
1/1/2064,2.14
2/1/2064,2.119
3/1/2064,2.539
4/1/2064,2.649
5/1/2064,3.044
6/1/2064,2.378
7/1/2064,1.774
8/1/2064,2.227
9/1/2064,3.105
10/1/2064,2.345
11/1/2064,3.412
12/1/2064,3.533
1/1/2065,2.548
2/1/2065,2.949
3/1/2065,3.091
4/1/2065,2.694
5/1/2065,2.663
6/1/2065,1.951
7/1/2065,2.455
8/1/2065,1.645
9/1/2065,1.558
10/1/2065,2.287
11/1/2065,1.93
12/1/2065,2.274
1/1/2066,2.548
2/1/2066,2.184
3/1/2066,2.023
4/1/2066,2.649
5/1/2066,2.135
6/1/2066,3.033
7/1/2066,1.9
8/1/2066,2.413
9/1/2066,1.661
10/1/2066,2.163
11/1/2066,1.926
12/1/2066,1.943
1/1/2067,1.742
2/1/2067,2.388
3/1/2067,2.244
4/1/2067,2.811
5/1/2067,2.515
6/1/2067,2.155
7/1/2067,1.989
8/1/2067,2.073
9/1/2067,2.702
10/1/2067,1.766
11/1/2067,2.358
12/1/2067,2.566
1/1/2068,2.53
2/1/2068,2.941
3/1/2068,2.244
4/1/2068,2.707
5/1/2068,1.966
6/1/2068,2.172
7/1/2068,1.311
8/1/2068,1.651
9/1/2068,2.39
10/1/2068,2.068
11/1/2068,1.635
12/1/2068,3.015
1/1/2069,2.206
2/1/2069,2.08
3/1/2069,2.075
4/1/2069,2.175
5/1/2069,2.775
6/1/2069,2.258
7/1/2069,1.989
8/1/2069,2.102
9/1/2069,1.98
10/1/2069,2.222
11/1/2069,2.358
12/1/2069,1.774
1/1/2070,2.439
2/1/2070,2.565
3/1/2070,2.063
4/1/2070,2.699
5/1/2070,2.523
6/1/2070,2.389
7/1/2070,1.615
8/1/2070,1.703
9/1/2070,2.053
10/1/2070,2.442
11/1/2070,2.066
12/1/2070,2.479
1/1/2071,2.463
2/1/2071,2.204
3/1/2071,2.031
4/1/2071,2.811
5/1/2071,2.831
6/1/2071,2.232
7/1/2071,1.61
8/1/2071,2.753
9/1/2071,1.955
10/1/2071,2.349
11/1/2071,2.066
12/1/2071,2.776
1/1/2072,2.463
2/1/2072,1.996
3/1/2072,2.023
4/1/2072,3.272
5/1/2072,2.53
6/1/2072,2.005
7/1/2072,1.933
8/1/2072,1.388
9/1/2072,2.582
10/1/2072,1.802
11/1/2072,2.349
12/1/2072,2.449
1/1/2073,1.872
2/1/2073,2.565
3/1/2073,2.189
4/1/2073,2.903
5/1/2073,2.53
6/1/2073,2.823
7/1/2073,1.549
8/1/2073,2.316
9/1/2073,1.661
10/1/2073,2.202
11/1/2073,1.979
12/1/2073,2.274
1/1/2074,2.748
2/1/2074,2.184
3/1/2074,1.741
4/1/2074,2.811
