Date,rcp2.3
9/1/2049,17.8555
10/1/2049,13.574
11/1/2049,6.271
12/1/2049,-3.035
1/1/2050,0.618
2/1/2050,0.1495
3/1/2050,6.4635
4/1/2050,10.6075
5/1/2050,18.147
6/1/2050,24.6095
7/1/2050,28.1945
8/1/2050,27.7595
9/1/2050,18.005
10/1/2050,15.318
11/1/2050,7.0775
12/1/2050,-0.9845
1/1/2051,-1.6355
2/1/2051,3.4035
3/1/2051,6.4045
4/1/2051,11.0765
5/1/2051,17.133
6/1/2051,22.6525
7/1/2051,28.14
8/1/2051,27.7335
9/1/2051,21.4315
10/1/2051,14.0195
11/1/2051,9.6365
12/1/2051,2.9435
1/1/2052,-4.872
2/1/2052,2.409
3/1/2052,6.85
4/1/2052,11.244
5/1/2052,19.521
6/1/2052,21.456
7/1/2052,28.0745
8/1/2052,24.5725
9/1/2052,19.742
10/1/2052,14.1435
11/1/2052,9.5505
12/1/2052,0.7585
1/1/2053,0.649
2/1/2053,-4.538
3/1/2053,5.6855
4/1/2053,13.532
5/1/2053,16.933
6/1/2053,21.8745
7/1/2053,27.348
8/1/2053,27.2445
9/1/2053,21.4905
10/1/2053,13.306
11/1/2053,4.72
12/1/2053,-1.6625
1/1/2054,1.115
2/1/2054,5.6335
3/1/2054,5.1085
4/1/2054,13.062
5/1/2054,16.4825
6/1/2054,22.1765
7/1/2054,26.8455
8/1/2054,27.561
9/1/2054,22.64
10/1/2054,13.158
11/1/2054,9.4675
12/1/2054,1.2205
1/1/2055,0.0175
2/1/2055,5.614
3/1/2055,10.226
4/1/2055,11.307
5/1/2055,17.3835
6/1/2055,20.651
7/1/2055,25.2785
8/1/2055,26.8675
9/1/2055,17.9555
10/1/2055,13.7935
11/1/2055,9.9775
12/1/2055,-1.049
1/1/2056,-1.675
2/1/2056,-0.096
3/1/2056,6.265
4/1/2056,15.0445
5/1/2056,16.002
6/1/2056,22.137
7/1/2056,28.805
8/1/2056,27.8275
9/1/2056,22.6305
10/1/2056,16.916
11/1/2056,9.194
12/1/2056,1.4875
1/1/2057,0.4885
2/1/2057,-2.605
3/1/2057,11.0415
4/1/2057,12.5115
5/1/2057,17.3575
6/1/2057,22.5895
7/1/2057,26.965
8/1/2057,25.683
9/1/2057,22.0405
10/1/2057,13.99
11/1/2057,6.8925
12/1/2057,4.748
1/1/2058,-1.445
2/1/2058,5.419
3/1/2058,7.612
